frame,t,dx,dy,rot_deg,scale,ntrack,framediff,sharpness,brightness,contrast
3473,116.053,10.684,-3.09,-0.2178,1.0015,55,2.379,3.1,149.07,31.73
3474,116.086,12.058,-3.341,0.111,1.0002,54,2.595,3.34,148.81,32.13
3475,116.12,10.595,-4.01,-0.0522,1.0058,48,2.589,3.85,148.49,32.44
3476,116.153,10.895,-3.884,0.038,1.0028,48,2.588,3.98,148.05,32.52
3477,116.186,11.361,-4.39,0.1907,1.002,52,2.788,4.0,148.42,32.86
3478,116.22,11.493,-4.611,0.1853,1.0028,47,2.682,3.96,148.38,33.15
3479,116.253,9.43,-5.217,-0.1947,1.0085,48,2.982,4.12,148.55,33.42
3480,116.287,11.608,-5.466,0.2218,1.0036,42,3.335,4.51,148.93,33.81
3481,116.32,10.487,-4.901,-0.0745,1.0053,50,3.406,5.34,149.25,34.37
3482,116.353,10.564,-4.928,0.0034,1.0057,47,3.425,6.52,149.13,35.15
3483,116.387,10.912,-4.253,-0.065,1.0015,53,4.068,7.13,149.74,36.21
3484,116.42,10.434,-5.663,0.105,1.0057,60,3.757,8.83,149.67,37.17
3485,116.454,11.943,-5.488,0.1712,1.0005,53,4.178,14.35,149.93,38.26
3486,116.487,11.446,-5.77,0.1291,1.0035,74,3.947,14.38,149.48,39.22
3487,116.521,10.985,-6.483,0.0804,1.0051,75,4.275,12.92,149.18,40.38
3488,116.554,11.263,-6.815,0.1021,1.0045,69,4.401,12.26,149.09,41.48
3489,116.587,10.457,-7.017,0.0592,1.0069,83,4.434,10.49,148.89,42.63
3490,116.621,10.729,-6.662,0.0755,1.0057,75,4.374,10.47,148.49,43.57
3491,116.654,9.82,-6.908,-0.0029,1.0067,88,4.752,10.67,148.94,44.2
3492,116.688,9.694,-6.641,0.0109,1.0056,87,4.932,10.98,149.8,44.7
3493,116.721,8.499,-6.442,-0.0847,1.0082,75,4.651,11.98,150.17,45.0
3494,116.754,8.122,-6.54,-0.0174,1.0081,65,4.754,12.57,151.03,45.05
3495,116.788,8.385,-5.727,-0.0447,1.0037,74,4.05,14.12,150.6,44.95
3496,116.821,7.943,-5.897,-0.0025,1.0034,62,4.22,14.16,149.65,44.84
3497,116.855,5.6,-7.531,-0.12,1.0104,57,4.88,15.26,147.65,45.04
3498,116.888,6.954,-6.074,-0.0355,1.0017,73,3.626,17.18,147.3,44.93
3499,116.922,6.746,-6.447,-0.0183,1.0022,73,4.616,18.27,145.59,44.79
3500,116.955,4.969,-6.181,-0.1034,1.0021,88,3.497,21.17,145.11,44.57
3501,116.988,5.106,-6.232,-0.0747,1.002,82,3.563,22.43,144.51,44.31
3502,117.022,6.698,-0.525,0.0258,0.995,97,3.63,23.61,143.93,44.01
3503,117.055,7.231,-0.747,0.0984,0.9951,116,3.56,24.45,143.47,43.6
3504,117.089,3.257,-5.711,-0.1119,1.0019,122,3.494,23.73,143.03,43.25
3505,117.122,5.082,-1.021,0.0183,0.9958,127,3.716,23.09,142.37,43.11
3506,117.155,5.36,-2.463,0.0679,0.9973,127,3.526,24.82,141.68,42.88
3507,117.189,5.58,-1.049,0.0854,0.9954,145,3.55,26.52,141.02,42.63
3508,117.222,5.485,-1.503,0.0956,0.996,155,3.364,23.44,140.7,42.26
3509,117.256,5.364,-1.273,0.0897,0.9955,158,3.408,25.42,140.48,41.76
3510,117.289,5.361,-1.328,0.0888,0.9952,168,3.635,28.47,140.29,41.28
3511,117.323,5.158,-0.98,0.077,0.9948,177,3.433,30.68,140.34,40.71
3512,117.356,5.15,-1.337,0.0772,0.9949,187,3.572,32.68,140.48,40.14
3513,117.389,4.258,-1.389,0.035,0.9949,198,3.688,35.15,140.52,39.64
3514,117.423,3.963,-1.534,0.025,0.9949,209,3.85,40.5,140.34,39.13
3515,117.456,4.356,-2.049,0.0594,0.9951,225,3.639,42.41,140.51,38.58
3516,117.49,4.207,-1.579,0.0479,0.9945,237,3.793,41.49,140.83,37.98
3517,117.523,3.983,-2.948,0.0761,0.996,254,4.349,40.22,140.29,37.9
3518,117.556,4.076,-2.309,0.0538,0.9951,272,3.801,40.37,140.53,37.43
3519,117.59,4.461,-1.755,0.0811,0.9944,284,4.027,42.78,140.17,37.1
3520,117.623,4.386,-1.86,0.0776,0.9945,289,3.696,43.7,140.02,36.79
3521,117.657,4.157,-1.614,0.0646,0.9942,307,3.633,42.18,140.09,36.52
3522,117.69,4.187,-2.092,0.0721,0.9945,308,3.924,43.1,139.75,36.4
3523,117.723,4.36,-2.156,0.0841,0.9942,334,3.876,44.23,139.59,36.31
3524,117.757,3.723,-2.58,0.0484,0.9946,344,3.752,43.61,139.51,36.37
3525,117.79,3.885,-2.727,0.0586,0.9943,347,3.857,43.62,139.21,36.54
3526,117.824,4.615,-2.472,0.1002,0.9937,352,4.118,46.19,139.14,36.67
3527,117.857,3.536,-3.651,0.0497,0.995,399,4.36,50.29,139.34,36.72
3528,117.891,3.747,-3.405,0.0553,0.9945,397,4.322,52.46,139.55,36.77
3529,117.924,3.752,-3.209,0.0482,0.994,398,4.506,55.8,138.79,37.26
3530,117.957,3.977,-3.394,0.0651,0.994,397,4.421,55.58,138.37,37.47
3531,117.991,3.807,-3.116,0.0467,0.9935,398,4.847,61.16,137.3,37.98
3532,118.024,3.827,-3.377,0.0541,0.9935,399,4.775,65.79,136.59,38.18
3533,118.058,3.572,-3.458,0.0425,0.9936,386,5.422,68.56,135.76,38.6
3534,118.091,3.854,-3.608,0.0593,0.9932,397,4.477,65.64,135.48,38.87
3535,118.124,3.711,-3.699,0.0467,0.9931,399,5.062,66.39,134.77,39.13
3536,118.158,4.018,-2.867,0.0534,0.9918,392,5.131,71.03,134.07,39.5
3537,118.191,3.846,-4.252,0.0542,0.9931,399,5.331,73.43,133.42,39.73
3538,118.225,3.579,-4.174,0.0298,0.9928,396,5.51,74.85,133.04,39.84
3539,118.258,4.747,-3.618,0.0922,0.9915,383,5.726,79.47,132.72,39.94
3540,118.292,4.083,-3.523,0.0463,0.9913,392,5.757,82.15,132.25,40.04
3541,118.325,4.29,-3.709,0.0593,0.9912,393,5.9,83.62,131.86,40.18
3542,118.358,4.276,-3.763,0.062,0.991,390,6.428,85.11,132.23,40.0
3543,118.392,3.743,-5.76,0.0688,0.9935,377,6.343,83.43,132.37,40.01
3544,118.425,4.554,-3.599,0.0848,0.9904,386,6.385,89.29,131.85,40.08
3545,118.459,4.177,-3.561,0.0515,0.9905,390,7.141,96.68,132.28,39.89
3546,118.492,3.857,-3.849,0.0394,0.9909,392,6.683,97.41,131.89,40.15
3547,118.525,3.806,-4.214,0.0546,0.9914,389,7.085,96.47,131.34,40.3
3548,118.559,3.897,-4.11,0.0632,0.9913,392,7.508,96.5,131.69,40.26
3549,118.592,3.71,-4.312,0.0593,0.9917,391,7.601,99.45,131.78,40.37
3550,118.626,3.558,-4.698,0.0655,0.9924,393,7.601,100.18,131.81,40.66
3551,118.659,4.028,-4.228,0.0959,0.9918,385,7.629,99.15,131.35,41.0
3552,118.693,3.564,-4.676,0.086,0.9928,388,7.834,101.29,131.38,41.37
3553,118.726,3.242,-5.109,0.0819,0.9937,390,7.88,102.71,131.37,41.77
3554,118.759,3.194,-5.178,0.1018,0.9942,389,7.635,99.65,130.84,42.31
3555,118.793,2.794,-5.636,0.0966,0.9954,391,7.625,95.31,130.42,42.86
3556,118.826,2.853,-5.254,0.0978,0.9954,390,7.865,92.53,130.52,43.29
3557,118.86,2.463,-5.328,0.0872,0.9962,392,7.621,97.4,130.35,43.83
3558,118.893,2.387,-5.059,0.0929,0.9965,389,7.592,100.07,130.31,44.36
3559,118.926,2.188,-4.846,0.0848,0.9969,392,7.382,99.2,129.99,44.89
3560,118.96,1.83,-4.658,0.0758,0.9977,391,7.341,98.92,130.11,45.31
3561,118.993,1.734,-4.43,0.0879,0.9981,389,6.825,98.03,130.12,45.75
3562,119.027,1.567,-4.173,0.1019,0.9986,392,6.392,103.56,130.03,46.16
3563,119.06,1.33,-3.718,0.1057,0.9991,388,5.951,102.87,130.07,46.45
3564,119.094,0.045,-4.534,0.066,1.0017,400,5.282,101.17,130.21,46.66
3565,119.127,0.445,-3.151,0.1015,1.0006,392,5.279,111.4,129.22,47.01
3566,119.16,0.064,-2.759,0.0798,1.0013,393,4.374,148.87,128.66,47.44
3567,119.194,-0.026,-2.056,0.0716,1.0013,393,3.367,148.4,128.72,47.55
3568,119.227,-0.497,-2.462,0.0655,1.0026,400,2.814,143.83,128.91,47.6
3569,119.261,-0.656,-2.016,0.0618,1.0025,400,2.677,144.2,129.05,47.6
3570,119.294,-0.358,-1.606,0.0645,1.0021,399,2.373,148.28,129.01,47.7
3571,119.327,-0.506,-1.026,0.0408,1.002,400,2.146,143.31,129.07,47.71
3572,119.361,-0.574,-0.999,0.0417,1.0025,400,2.537,149.33,129.22,47.64
3573,119.394,-0.568,-0.818,0.0471,1.0028,400,3.027,147.24,129.46,47.53
3574,119.428,-0.47,-0.604,0.0534,1.003,399,3.657,142.17,129.65,47.45
3575,119.461,-0.357,-0.166,0.0495,1.0028,400,4.1,138.12,129.66,47.41
3576,119.495,-0.71,-0.781,0.039,1.0043,391,4.31,131.3,129.82,47.29
3577,119.528,-1.069,-1.286,0.028,1.0054,390,4.408,129.41,130.03,47.13
3578,119.561,-0.836,-0.796,0.0323,1.0048,398,4.424,131.57,130.16,47.07
3579,119.595,-0.869,-1.297,0.0341,1.0055,400,4.293,127.55,130.36,46.98
3580,119.628,-1.045,-1.395,0.0134,1.0057,400,4.258,122.98,130.68,46.88
3581,119.662,-1.117,-1.71,0.0102,1.0063,400,4.396,120.87,130.87,46.85
3582,119.695,-1.466,-2.224,-0.0009,1.0074,394,4.597,118.17,131.07,46.92
3583,119.728,-1.571,-2.162,-0.0119,1.0076,399,4.936,120.9,130.98,47.19
3584,119.762,-2.234,-3.165,-0.038,1.0098,387,5.003,123.0,131.21,47.25
3585,119.795,-2.287,-3.073,-0.0387,1.0102,389,5.734,117.84,130.92,46.67
3586,119.829,-2.162,-2.784,-0.0343,1.01,396,5.566,113.76,130.98,46.58
3587,119.862,-1.775,-2.588,-0.0013,1.0102,345,5.944,113.89,130.32,46.88
3588,119.896,-3.002,-4.072,-0.0547,1.0134,352,6.14,113.11,129.57,47.16
3589,119.929,-3.177,-3.781,-0.0862,1.0136,386,6.133,106.46,129.3,47.25
3590,119.962,-2.921,-3.505,-0.0828,1.0135,375,6.238,100.97,129.01,47.45
3591,119.996,-1.698,-2.598,-0.0082,1.0126,368,6.342,101.26,128.85,47.59
3592,120.029,-2.93,-4.012,-0.0495,1.0157,372,6.636,119.54,128.24,48.08
3593,120.063,-2.457,-3.048,-0.0459,1.014,275,7.481,139.1,126.99,48.54
3594,120.096,-4.102,-4.34,-0.1412,1.0168,377,6.331,124.28,127.42,48.57
3595,120.129,-2.386,-3.334,-0.0357,1.0151,379,6.61,122.83,127.76,48.7
3596,120.163,-3.796,-4.675,-0.1055,1.0176,368,6.7,131.18,128.08,48.86
3597,120.196,-4.106,-4.726,-0.1226,1.0177,372,6.735,129.33,128.56,48.96
3598,120.23,-3.418,-4.238,-0.0773,1.0162,382,6.593,123.94,129.11,48.98
3599,120.263,-3.347,-3.927,-0.0816,1.0151,373,6.452,116.35,129.68,49.04
3600,120.297,-3.634,-4.689,-0.0723,1.0159,376,6.33,115.7,129.9,49.36
3601,120.33,-3.029,-4.273,-0.027,1.0145,378,5.889,114.31,130.22,49.66
3602,120.363,-3.755,-4.725,-0.0572,1.0151,376,5.824,118.63,130.77,49.89
3603,120.397,-3.147,-4.163,-0.0127,1.0139,379,5.831,115.6,131.44,50.02
3604,120.43,-3.734,-4.764,-0.0361,1.015,368,5.599,105.26,131.9,50.1
3605,120.464,-3.403,-4.442,-0.0303,1.0145,395,5.615,101.49,132.0,50.23
3606,120.497,-3.182,-4.471,-0.0122,1.0143,386,5.499,96.15,132.25,50.37
3607,120.53,-3.24,-4.762,-0.0054,1.0146,372,5.606,92.92,132.18,50.62
3608,120.564,-2.871,-4.926,0.0332,1.0145,369,5.564,84.84,131.6,51.21
3609,120.597,-3.177,-4.871,0.0325,1.0146,392,5.575,85.1,130.74,51.83
3610,120.631,-4.049,-5.819,0.0235,1.0163,393,6.247,89.8,129.68,51.29
3611,120.664,-3.397,-4.74,0.0522,1.0145,346,5.968,86.21,129.29,51.09
3612,120.697,-4.063,-5.844,0.0451,1.0171,395,6.285,88.96,128.65,51.02
3613,120.731,-3.991,-5.764,0.0541,1.0172,397,6.528,93.12,127.63,50.9
3614,120.764,-4.124,-6.604,0.0711,1.0188,379,6.289,91.32,126.89,51.22
3615,120.798,-4.09,-6.559,0.0807,1.0193,376,6.588,87.28,126.27,51.3
3616,120.831,-4.054,-5.67,0.0586,1.0186,379,6.355,72.68,126.21,51.54
3617,120.865,-2.882,-5.769,0.1292,1.0184,354,6.284,62.18,125.52,52.04
3618,120.898,-2.846,-5.128,0.1272,1.0182,351,6.216,55.61,124.84,52.65
3619,120.931,-2.67,-3.889,0.12,1.0171,358,6.107,51.92,124.58,53.18
3620,120.965,-2.82,-2.898,0.0937,1.017,326,6.357,56.09,124.45,53.72
3621,120.998,-0.915,-5.201,0.2883,1.0205,278,6.612,62.25,124.19,54.45
3622,121.032,-1.946,-3.216,0.1599,1.0183,296,6.662,65.05,124.04,55.08
3623,121.065,-0.126,-4.886,0.2928,1.0191,324,6.633,62.49,124.2,55.42
3624,121.098,1.701,-4.572,0.3732,1.0172,327,6.429,56.75,124.52,55.98
3625,121.132,1.544,-3.191,0.2781,1.015,326,6.395,53.54,124.62,56.53
3626,121.165,1.047,-1.64,0.1636,1.0131,309,6.551,55.09,124.6,57.19
3627,121.199,3.889,-4.171,0.3783,1.0155,311,7.064,61.08,124.13,58.07
3628,121.232,4.129,-2.628,0.3166,1.0133,342,7.398,58.71,124.43,58.4
3629,121.266,4.594,-2.759,0.3199,1.0129,307,7.421,56.62,124.85,58.75
3630,121.299,4.7,-3.681,0.3416,1.0141,312,7.322,57.8,124.73,59.19
3631,121.332,5.056,-4.945,0.3824,1.015,292,7.268,56.18,124.6,59.6
3632,121.366,4.889,-2.357,0.3062,1.0116,301,7.1,55.57,124.74,59.94
3633,121.399,6.78,-5.043,0.4797,1.0141,304,6.954,53.19,125.1,60.31
3634,121.433,5.301,-3.643,0.3504,1.0131,295,6.879,52.71,125.27,60.6
3635,121.466,6.744,-5.611,0.4721,1.0147,292,6.806,53.88,125.68,60.83
3636,121.499,5.039,-4.594,0.3276,1.0142,318,6.72,53.61,126.29,60.96
3637,121.533,5.291,-4.452,0.341,1.0143,307,6.516,52.33,127.09,61.03
3638,121.566,5.537,-3.737,0.3369,1.0133,292,6.339,50.19,127.67,61.17
3639,121.6,6.225,-4.156,0.3714,1.0136,290,6.187,48.56,128.3,61.37
3640,121.633,6.749,-5.865,0.437,1.0157,280,6.109,49.13,128.82,61.61
3641,121.667,7.652,-6.677,0.5166,1.0167,272,5.984,46.4,129.65,61.7
3642,121.7,7.926,-7.89,0.5547,1.0185,265,5.816,42.77,130.33,61.88
3643,121.733,9.431,-6.319,0.6173,1.0174,229,5.998,41.57,131.13,62.12
3644,121.767,6.699,-4.508,0.3977,1.0165,256,5.935,39.69,131.93,62.51
3645,121.8,7.722,-0.943,0.3433,1.0112,218,5.818,35.26,132.48,62.78
3646,121.834,7.776,-1.838,0.3778,1.0131,209,5.91,34.27,132.56,63.19
3647,121.867,8.9,-2.417,0.5014,1.0143,138,5.916,36.41,132.79,63.53
3648,121.9,8.603,-4.416,0.4636,1.0166,186,6.072,38.66,132.62,63.76
3649,121.934,11.219,-2.223,0.5317,1.0127,153,6.32,36.29,132.01,63.85
3650,121.967,14.181,-0.611,0.655,1.0097,177,6.391,31.98,131.64,63.45
3651,122.001,14.229,-3.749,0.7141,1.0141,134,6.507,29.03,130.7,63.03
3652,122.034,15.842,-1.296,0.7039,1.009,126,6.548,28.96,129.65,62.72
3653,122.068,15.06,-1.696,0.672,1.01,100,7.194,26.16,128.2,62.8
3654,122.101,15.798,-0.893,0.6553,1.0079,161,5.871,24.4,127.44,62.05
3655,122.134,15.281,-3.5,0.6754,1.0122,167,6.497,21.36,126.39,61.05
3656,122.168,17.413,-4.764,0.8289,1.0124,105,7.13,19.11,124.74,59.75
3657,122.201,17.252,-6.826,0.8281,1.0146,97,7.622,18.54,122.56,58.37
3658,122.235,17.948,-6.409,0.8254,1.0137,113,7.943,18.18,120.39,56.71
3659,122.268,17.576,-6.711,0.8017,1.015,102,8.287,17.86,117.96,54.89
3660,122.301,17.542,-8.678,0.8583,1.0178,69,8.613,17.6,115.32,52.68
3661,122.335,18.112,-8.203,0.8661,1.0177,68,8.839,16.53,112.39,50.11
3662,122.368,22.541,-5.214,1.0147,1.0131,88,8.042,15.32,109.86,48.95
3663,122.402,21.102,-7.217,0.9425,1.0164,69,7.081,13.81,108.4,48.75
3664,122.435,19.055,-12.655,0.9809,1.0242,49,6.83,12.14,106.97,48.17
3665,122.469,16.422,-20.805,0.9865,1.0341,46,6.836,10.61,104.44,46.82
3666,122.502,23.644,-20.885,1.3026,1.0152,20,7.304,8.87,101.95,44.6
3667,122.535,22.046,-25.31,1.2686,1.037,22,7.368,7.95,99.06,41.85
3668,122.569,0.033,0.096,1.5755,1.0,7,8.785,5.52,95.86,38.11
3669,122.602,0.025,0.034,1.8717,1.0,5,9.675,3.48,92.45,33.37
3670,122.636,36.031,-29.592,1.282,1.0191,28,9.586,2.44,89.78,28.72
3671,122.669,44.213,-0.933,0.0888,1.0016,101,7.541,1.75,88.76,25.51
3672,122.702,44.417,0.327,-0.0093,0.9992,36,4.857,1.22,89.9,24.93
3673,122.736,44.217,-0.301,0.0133,1.0005,59,3.965,1.18,92.86,24.83
3674,122.769,46.763,-0.577,0.0932,0.9995,42,4.49,1.14,96.67,24.72
3675,122.803,-0.55,-50.289,-0.1698,0.999,29,6.884,0.95,103.22,24.8
3676,122.836,0.303,-50.968,0.0682,1.0002,48,6.502,0.91,109.52,23.97
3677,122.87,-0.124,-37.861,-0.0449,0.9996,77,4.652,0.91,114.14,22.3
3678,122.903,-0.271,-28.137,-0.0909,0.9996,83,2.792,0.87,116.91,20.87
3679,122.936,0.228,-29.152,0.0276,1.0001,47,1.806,0.86,118.69,20.22
3680,122.97,-0.022,0.025,-0.0022,1.0,54,1.101,0.86,119.66,19.51
3681,123.003,0.057,-0.071,0.0055,1.0001,56,1.698,0.88,119.24,19.13
3682,123.037,0.017,-0.115,0.0093,1.0001,78,3.966,0.79,115.94,18.09
3683,123.07,-0.103,0.653,-0.0761,0.9995,47,3.638,0.84,112.82,17.86
3684,123.103,-0.909,-18.895,-0.0236,1.0018,39,3.196,0.86,110.2,18.24
3685,123.137,-0.198,-0.142,0.0033,1.0006,83,4.617,0.83,105.77,18.32
3686,123.17,-0.016,-0.055,0.0053,1.0001,69,6.25,0.79,99.54,20.03
3687,123.204,-0.135,-0.046,0.0058,1.0003,73,4.457,0.89,95.17,23.83
3688,123.237,-0.029,0.002,0.0039,1.0001,60,5.63,1.0,89.74,27.75
3689,123.27,-0.032,-0.021,-0.0007,1.0001,64,5.454,1.08,84.62,31.11
3690,123.304,0.1,0.028,-0.0,0.9998,45,4.481,1.16,81.04,32.9
3691,123.337,-0.105,-0.02,-0.0156,1.0001,45,4.314,1.21,78.83,34.22
3692,123.371,57.174,-1.795,2.0961,0.9917,72,5.376,1.45,76.99,35.3
3693,123.404,43.498,7.311,1.1631,0.9821,153,5.679,1.73,74.08,35.83
3694,123.438,44.954,-1.803,1.5153,0.9946,116,6.99,1.85,73.08,36.46
3695,123.471,35.892,3.459,0.8869,0.9892,70,8.51,2.46,73.75,36.82
3696,123.504,35.689,3.003,0.9353,0.991,117,9.724,4.79,74.7,36.42
3697,123.538,29.648,1.329,0.763,0.994,144,10.497,7.52,75.86,35.89
3698,123.571,26.911,0.679,0.7099,0.9948,228,11.186,7.84,77.68,35.81
3699,123.605,26.196,0.113,0.8285,0.9953,262,11.496,12.91,79.3,36.08
3700,123.638,21.616,1.207,0.5746,0.9945,319,10.862,15.06,79.12,34.91
3701,123.671,20.406,0.334,0.5883,0.9958,305,10.766,13.8,79.84,34.36
3702,123.705,18.667,0.986,0.5128,0.995,345,10.468,16.98,81.4,33.91
3703,123.738,17.291,0.282,0.496,0.9961,371,9.486,22.1,81.48,33.22
3704,123.772,15.798,-0.966,0.4787,0.9978,369,10.017,28.04,83.67,34.0
3705,123.805,14.895,-0.74,0.45,0.9974,332,9.74,35.5,86.05,34.05
3706,123.839,14.493,-0.857,0.4528,0.9974,384,9.111,36.66,87.45,34.41
3707,123.872,14.053,-1.231,0.4672,0.998,390,8.889,37.11,88.83,34.63
3708,123.905,13.792,-1.962,0.5081,0.9988,375,8.856,39.57,90.68,34.98
3709,123.939,12.419,-1.497,0.4181,0.9983,398,8.42,42.77,91.9,35.13
3710,123.972,11.49,-1.608,0.3871,0.9987,398,8.189,43.67,93.17,35.26
3711,124.006,10.581,-1.524,0.3602,0.9987,394,8.055,42.11,94.44,35.45
3712,124.039,9.16,-1.893,0.3114,0.999,395,7.768,41.14,95.9,35.67
3713,124.072,7.954,-1.68,0.25,0.9987,393,8.102,60.29,98.01,35.59
3714,124.106,6.756,-1.834,0.1961,0.9991,398,7.024,55.71,98.9,35.59
3715,124.139,5.677,-2.042,0.1611,0.9994,400,6.755,50.69,99.96,35.72
3716,124.173,5.225,-2.318,0.1491,0.9995,400,6.717,48.44,101.11,35.81
3717,124.206,4.594,-2.154,0.1161,0.9993,400,6.646,50.19,102.26,36.05
3718,124.24,3.89,-2.321,0.0908,1.0002,399,6.067,49.27,103.07,35.95
3719,124.273,3.027,-2.16,0.053,1.0006,399,5.741,46.3,104.05,36.04
3720,124.306,3.823,-3.086,0.1255,1.0021,400,6.166,43.83,105.52,35.96
3721,124.34,3.334,-3.424,0.1454,1.0025,400,5.58,50.88,106.88,36.16
3722,124.373,2.476,-3.29,0.1191,1.0031,400,4.868,56.2,108.02,36.1
3723,124.407,1.268,-3.539,0.0814,1.0042,397,3.813,51.37,108.84,35.99
3724,124.44,0.159,-3.573,0.0479,1.0046,400,2.743,50.5,109.25,35.95
3725,124.473,-0.027,-3.443,0.0255,1.0055,400,3.236,50.81,109.79,35.91
3726,124.507,-0.252,-3.335,0.0063,1.006,392,3.42,51.24,110.31,35.77
3727,124.54,-0.795,-3.682,0.0046,1.0067,391,3.605,53.1,111.26,35.9
3728,124.574,-1.29,-3.824,-0.0061,1.0071,400,3.209,53.57,112.04,36.03
3729,124.607,-1.853,-3.601,-0.0333,1.0077,400,3.996,62.53,113.43,36.31
3730,124.641,-2.192,-3.863,-0.0497,1.0088,399,4.136,74.01,114.3,36.31
3731,124.674,-2.753,-3.623,-0.0658,1.0093,399,4.653,79.21,115.64,36.4
3732,124.707,-2.455,-2.988,-0.0552,1.0092,384,5.021,76.59,116.8,36.52
3733,124.741,-2.008,-2.867,-0.0363,1.0105,385,5.693,72.27,117.6,36.42
3734,124.774,-2.456,-2.216,-0.0788,1.0106,389,7.047,72.15,119.68,36.92
3735,124.808,-2.928,-2.776,-0.0663,1.0115,359,5.673,66.54,120.81,36.62
3736,124.841,-3.167,-3.49,-0.0342,1.0133,371,5.419,64.93,121.5,36.47
3737,124.874,-3.972,-2.362,-0.1752,1.0125,375,6.317,64.69,122.66,36.47
3738,124.908,-3.158,-2.615,-0.1231,1.0136,384,6.888,65.16,124.28,36.51
3739,124.941,-2.705,-2.908,-0.0529,1.0138,342,6.227,66.1,125.21,36.3
3740,124.975,-2.83,-1.493,-0.1017,1.0112,341,5.871,76.07,126.0,36.19
3741,125.008,-3.229,-2.94,-0.0664,1.0136,340,5.979,73.64,127.15,36.26
3742,125.042,-3.744,-1.54,-0.1315,1.0119,369,5.982,75.8,128.55,36.42
3743,125.075,-5.524,-0.96,-0.2781,1.0117,337,5.03,79.8,129.14,36.23
3744,125.108,-4.786,-1.202,-0.2267,1.0108,388,4.829,87.59,129.85,36.14
3745,125.142,-6.176,-1.921,-0.2771,1.0113,367,4.318,86.57,130.1,36.01
3746,125.175,-6.519,-2.484,-0.2796,1.0115,350,4.544,89.61,130.63,36.08
3747,125.209,-5.528,-1.08,-0.2601,1.0093,393,4.498,85.76,131.21,36.02
3748,125.242,-5.024,-0.621,-0.2322,1.009,386,4.732,85.63,131.67,35.97
3749,125.275,-4.489,-0.237,-0.2017,1.0079,395,4.554,84.82,132.01,35.91
3750,125.309,-4.701,-1.926,-0.1819,1.0087,360,4.116,89.74,132.4,35.89
3751,125.342,-3.91,-0.509,-0.1656,1.0065,383,4.012,93.98,132.69,35.95
3752,125.376,-3.125,0.157,-0.111,1.0061,394,4.546,93.78,132.92,35.84
3753,125.409,-2.778,0.277,-0.1121,1.0056,397,4.38,93.04,133.06,35.8
3754,125.443,-3.007,0.203,-0.1252,1.0053,397,4.042,89.59,133.28,35.68
3755,125.476,-4.125,0.021,-0.1748,1.0055,395,4.152,87.53,133.29,35.75
3756,125.509,-4.335,-0.225,-0.1915,1.0055,371,3.687,85.96,133.33,35.71
3757,125.543,-3.538,-0.249,-0.1486,1.0052,393,3.585,89.41,133.4,35.73
3758,125.576,-4.473,-0.477,-0.1865,1.0056,392,4.324,85.53,133.43,35.71
3759,125.61,-4.952,-0.6,-0.2288,1.0064,383,3.852,83.91,133.49,35.73
3760,125.643,-3.921,-0.135,-0.1844,1.006,396,4.114,83.03,133.57,35.69
3761,125.676,-5.442,-0.058,-0.2344,1.0061,393,5.317,82.9,133.58,35.83
3762,125.71,-6.807,-0.564,-0.2674,1.0065,394,6.647,78.1,133.7,36.03
3763,125.743,-7.256,-0.44,-0.2878,1.0064,392,7.142,73.04,133.5,36.12
3764,125.777,-6.482,-0.18,-0.256,1.0064,380,6.872,72.76,133.28,36.34
3765,125.81,-6.716,-0.911,-0.2753,1.0082,382,5.806,74.11,133.16,36.51
3766,125.844,-5.35,-1.632,-0.1827,1.0072,382,5.453,78.32,133.13,36.63
3767,125.877,-5.762,-2.327,-0.1906,1.0078,381,5.492,83.15,133.18,36.69
3768,125.91,-5.795,-2.719,-0.1873,1.0087,393,5.322,93.63,133.13,36.81
3769,125.944,-5.14,-1.215,-0.2081,1.0072,374,4.803,93.15,133.14,36.85
3770,125.977,-6.441,-1.773,-0.2515,1.0107,384,5.454,91.5,133.15,36.94
3771,126.011,-7.679,-2.467,-0.2897,1.0105,364,6.807,91.93,133.08,36.95
3772,126.044,-9.127,-0.589,-0.4172,1.0086,357,7.619,88.06,132.83,37.01
3773,126.077,-9.427,0.061,-0.4042,1.0113,377,8.729,98.83,132.25,37.46
3774,126.111,-10.589,-1.305,-0.4799,1.0112,377,7.896,105.41,131.79,37.59
3775,126.144,-10.225,-2.397,-0.4267,1.0097,377,8.465,96.86,131.45,37.6
3776,126.178,-10.335,-1.079,-0.3606,1.0096,370,9.963,90.83,131.05,37.65
3777,126.211,-10.395,-0.258,-0.4187,1.0109,372,9.32,86.66,130.77,37.7
3778,126.244,-9.362,-1.25,-0.401,1.0102,378,8.269,88.53,130.52,37.84
3779,126.278,-12.0,-0.628,-0.5254,1.0083,365,9.864,93.08,130.51,38.11
3780,126.311,-13.235,0.234,-0.508,1.0092,362,10.957,83.99,130.32,38.2
3781,126.345,-12.997,1.428,-0.5029,1.0096,379,11.641,75.83,130.31,38.39
3782,126.378,-14.735,0.489,-0.6619,1.0088,351,10.965,82.33,129.96,38.42
3783,126.412,-12.757,-0.573,-0.5465,1.0071,374,11.022,88.18,130.19,38.71
3784,126.445,-13.901,-0.113,-0.5759,1.0071,359,11.397,83.58,130.55,38.83
3785,126.478,-10.553,-1.429,-0.352,1.0067,384,11.252,86.27,130.85,38.99
